image_id,label,class_name
1042521522.jpg,3,Cassava Mosaic Disease (CMD)
2434985861.jpg,2,Cassava Green Mottle (CGM)
3803904228.jpg,1,Cassava Brown Streak Disease (CBSD)
3093623574.jpg,2,Cassava Green Mottle (CGM)
1946928458.jpg,2,Cassava Green Mottle (CGM)
1002088496.jpg,1,Cassava Brown Streak Disease (CBSD)
254709143.jpg,4,Healthy
3924101300.jpg,4,Healthy
113115280.jpg,3,Cassava Mosaic Disease (CMD)
2325685392.jpg,3,Cassava Mosaic Disease (CMD)
2685227014.jpg,3,Cassava Mosaic Disease (CMD)
244091101.jpg,1,Cassava Brown Streak Disease (CBSD)
4072033035.jpg,4,Healthy
2328599167.jpg,3,Cassava Mosaic Disease (CMD)
2124179391.jpg,1,Cassava Brown Streak Disease (CBSD)
2679366834.jpg,3,Cassava Mosaic Disease (CMD)
2578752042.jpg,3,Cassava Mosaic Disease (CMD)
2107635089.jpg,1,Cassava Brown Streak Disease (CBSD)
2479163539.jpg,2,Cassava Green Mottle (CGM)
1995608609.jpg,2,Cassava Green Mottle (CGM)
27094452.jpg,0,Cassava Bacterial Blight (CBB)
1394744680.jpg,1,Cassava Brown Streak Disease (CBSD)
2703773318.jpg,3,Cassava Mosaic Disease (CMD)
2617937740.jpg,3,Cassava Mosaic Disease (CMD)
2816524205.jpg,4,Healthy
3018620634.jpg,3,Cassava Mosaic Disease (CMD)
2522608813.jpg,0,Cassava Bacterial Blight (CBB)
1948688497.jpg,3,Cassava Mosaic Disease (CMD)
1028697500.jpg,2,Cassava Green Mottle (CGM)
197416826.jpg,0,Cassava Bacterial Blight (CBB)
213870156.jpg,4,Healthy
238204698.jpg,3,Cassava Mosaic Disease (CMD)
909032861.jpg,4,Healthy
2490112634.jpg,0,Cassava Bacterial Blight (CBB)
2360164721.jpg,3,Cassava Mosaic Disease (CMD)
1022283943.jpg,3,Cassava Mosaic Disease (CMD)
3633631625.jpg,4,Healthy
1970877091.jpg,4,Healthy
1456881000.jpg,2,Cassava Green Mottle (CGM)
2973659597.jpg,3,Cassava Mosaic Disease (CMD)
2191624068.jpg,4,Healthy
2342424711.jpg,2,Cassava Green Mottle (CGM)
3164836946.jpg,1,Cassava Brown Streak Disease (CBSD)
1873256612.jpg,2,Cassava Green Mottle (CGM)
3209205412.jpg,2,Cassava Green Mottle (CGM)
1875176388.jpg,2,Cassava Green Mottle (CGM)
1697161067.jpg,0,Cassava Bacterial Blight (CBB)
2225422643.jpg,3,Cassava Mosaic Disease (CMD)
2492339911.jpg,0,Cassava Bacterial Blight (CBB)
1199307978.jpg,4,Healthy
786431540.jpg,4,Healthy
1071960213.jpg,0,Cassava Bacterial Blight (CBB)
3186872066.jpg,2,Cassava Green Mottle (CGM)
3334543433.jpg,0,Cassava Bacterial Blight (CBB)
334288239.jpg,1,Cassava Brown Streak Disease (CBSD)
2799816660.jpg,3,Cassava Mosaic Disease (CMD)
1426129628.jpg,0,Cassava Bacterial Blight (CBB)
2838691215.jpg,3,Cassava Mosaic Disease (CMD)
1013734375.jpg,3,Cassava Mosaic Disease (CMD)
2324363377.jpg,2,Cassava Green Mottle (CGM)
2998136552.jpg,0,Cassava Bacterial Blight (CBB)
2424397396.jpg,3,Cassava Mosaic Disease (CMD)
3645381564.jpg,4,Healthy
2693189055.jpg,3,Cassava Mosaic Disease (CMD)
